,Name,MarketCap,Price,Volume24h,CirculatingSupply,Change24h,timestamp
7,Tether,2300108851.35,1.00597255055,18835274516.2,2286452895.85,-0.0871612,20190411200632
8,Stellar,2248639660.95,0.116622997054,378930930.797,19281271428.1,-8.07259,20190411200632
9,Cardano,2170171830.37,0.0837029323152,174807081.613,25927070538.0,-7.86525,20190411200632
10,TRON,1779833342.44,0.0266913322269,561616973.395,66682072191.4,-12.6145,20190411200632
11,Bitcoin SV,1278277307.28,72.1340409629,210299011.261,17720860.917,-10.3966,20190411200632
12,Monero,1121219592.01,66.2953207465,129535470.973,16912499.6966,-6.66281,20190411200632
13,Dash,1076575029.72,123.099832396,311490163.212,8745544.23648,-6.17801,20190411200632
14,IOTA,903845858.775,0.325179352894,21457730.2974,2779530283.0,-8.84165,20190411200632
15,NEO,741126175.16,11.4019411563,333122694.302,65000000.0,-9.18372,20190411200632
16,Ethereum Classic,683568406.307,6.23435451089,620127005.379,109645418.0,-11.992,20190411200632
17,Ontology,656210429.398,1.32606779912,121950695.251,494854358.0,-12.0216,20190411200632
18,Maker,639763832.436,639.763832436,1805516.94207,1000000.0,-11.1923,20190411200632
19,NEM,590173275.413,0.0655748083865,30013308.7999,8999999999.0,-10.6614,20190411200632
0,Bitcoin,89406631165.3,5068.33129719,17414775534.6,17640250.0,-4.86952,20190411200733
1,Ethereum,17481346965.2,165.516389242,8466196364.09,105617014.999,-8.5424,20190411200733
2,XRP,13802136201.9,0.3302569956,1733157209.27,41792108527.0,-7.58535,20190411200733
3,Bitcoin Cash,4888072597.27,275.807405853,1984474094.24,17722775.0,-9.67892,20190411200733
4,Litecoin,4852959843.88,79.1744959672,3452995529.0,61294483.5909,-10.9111,20190411200733
5,EOS,4784150860.67,5.27909145965,3941695852.67,906245117.6,-10.0284,20190411200733
6,Binance Coin,2434750090.12,17.2462662318,179705249.412,141175490.242,-6.56755,20190411200733
7,Tether,2298103932.23,1.00509568179,18832277302.2,2286452895.85,-0.174251,20190411200733
8,Stellar,2249710610.95,0.11667854059,379049437.359,19281271428.1,-8.02881,20190411200733
9,Cardano,2170748202.87,0.0837251628444,174677260.789,25927070538.0,-7.84078,20190411200733
10,TRON,1779627735.58,0.0266882488365,561700734.706,66682072191.4,-12.6246,20190411200733
11,Bitcoin SV,1279001240.07,72.1748929728,210322827.252,17720860.917,-10.3459,20190411200733
12,Monero,1121489209.04,66.3112626257,129495447.947,16912499.6966,-6.64037,20190411200733
13,Dash,1075579549.44,122.986005257,311561005.161,8745544.23648,-6.26476,20190411200733
14,IOTA,903427109.333,0.325028698143,21412264.4466,2779530283.0,-8.88388,20190411200733
15,NEO,742441542.193,11.4221775722,333630235.03,65000000.0,-9.02254,20190411200733
16,Ethereum Classic,683780421.602,6.23628815572,620084081.044,109645418.0,-11.9647,20190411200733
17,Ontology,656741276.973,1.32714053409,121999669.432,494854358.0,-11.9504,20190411200733
18,Maker,639534866.053,639.534866053,1812189.56497,1000000.0,-11.224,20190411200733
19,NEM,590736321.129,0.0656373690216,30044267.6213,8999999999.0,-10.5762,20190411200733
0,Bitcoin,89409015510.7,5068.46646225,17405440806.7,17640250.0,-4.86699,20190411200834
1,Ethereum,17479702081.7,165.500815203,8471025225.69,105617014.999,-8.55101,20190411200834
2,XRP,13800902039.8,0.330227464616,1732520194.83,41792108527.0,-7.59361,20190411200834
3,Bitcoin Cash,4893825806.49,276.132028223,1981007246.71,17722775.0,-9.57262,20190411200834
4,Litecoin,4852945163.31,79.1742564584,3453100032.11,61294483.5909,-10.9113,20190411200834
5,EOS,4790085200.96,5.28563973249,3944367370.66,906245117.6,-9.91683,20190411200834
6,Binance Coin,2435639479.39,17.2525661162,180586873.096,141175490.242,-6.53342,20190411200834
7,Tether,2297310219.51,1.00474854465,18826268673.9,2286452895.85,-0.208729,20190411200834
8,Stellar,2247986707.29,0.116589132396,378975395.534,19281271428.1,-8.09928,20190411200834
9,Cardano,2170096166.01,0.0837000139613,174644476.998,25927070538.0,-7.86846,20190411200834
10,TRON,1782286829.08,0.0267281260241,562253517.725,66682072191.4,-12.494,20190411200834
11,Bitcoin SV,1279157003.69,72.1836828179,210318507.837,17720860.917,-10.335,20190411200834
12,Monero,1121654612.47,66.3210425773,129374685.344,16912499.6966,-6.6266,20190411200834
13,Dash,1076559243.48,123.098027335,313033931.793,8745544.23648,-6.17938,20190411200834
14,IOTA,903760537.027,0.325148656431,21409495.2029,2779530283.0,-8.85025,20190411200834
15,NEO,742393696.09,11.4214414783,333441027.383,65000000.0,-9.0284,20190411200834
16,Ethereum Classic,684034657.691,6.23860686719,619295564.937,109645418.0,-11.932,20190411200834
17,Ontology,657030466.445,1.32772492719,122016753.609,494854358.0,-11.9116,20190411200834
18,Maker,638853943.549,638.853943549,1818749.44329,1000000.0,-11.3186,20190411200834
19,NEM,590468115.607,0.0656075684081,30065694.3023,8999999999.0,-10.6168,20190411200834
0,Bitcoin,89417352939.5,5068.93909891,17407421750.7,17640250.0,-4.85811,20190411200935
1,Ethereum,17480417856.9,165.507592286,8472873028.27,105617014.999,-8.54726,20190411200935
2,XRP,13803748867.2,0.330295583395,1732484002.51,41792108527.0,-7.59436,20190411200935
3,Bitcoin Cash,4896704150.82,276.294437571,1986013777.28,17722775.0,-9.58145,20190411200935
4,Litecoin,4853649283.95,79.1857439626,3453449017.21,61294483.5909,-10.9572,20190411200935
5,EOS,4791763208.65,5.28749133716,3945693224.48,906245117.6,-9.8875,20190411200935
6,Binance Coin,2434345595.23,17.2434010398,179661115.164,141175490.242,-6.57109,20190411200935
7,Tether,2297394118.09,1.00478523842,18818088459.0,2286452895.85,-0.205085,20190411200935
8,Stellar,2248148416.52,0.116597519251,378862541.942,19281271428.1,-8.11525,20190411200935
9,Cardano,2169818508.18,0.0836893047751,174622490.797,25927070538.0,-7.94796,20190411200935
10,TRON,1783239647.54,0.026742414999,562274930.504,66682072191.4,-12.4557,20190411200935
11,Bitcoin SV,1279551125.69,72.2059233855,210182921.914,17720860.917,-10.3219,20190411200935
12,Monero,1121373441.03,66.3044175104,129143969.511,16912499.6966,-6.64402,20190411200935
13,Dash,1077102048.72,123.160093825,311933149.929,8745544.23648,-6.16815,20190411200935
14,IOTA,903195201.319,0.324945263897,21400688.7789,2779530283.0,-8.94692,20190411200935
15,NEO,743299731.785,11.435380489,333837547.431,65000000.0,-8.94924,20190411200935
16,Ethereum Classic,684143853.714,6.23960276857,619918370.183,109645418.0,-11.9428,20190411200935
17,Ontology,657283839.25,1.32823694209,121987768.371,494854358.0,-11.8965,20190411200935
18,Maker,639190295.872,639.190295872,1819815.40897,1000000.0,-11.2786,20190411200935
19,NEM,590718592.027,0.0656353991214,30096068.1142,8999999999.0,-10.6216,20190411200935
0,Bitcoin,89434167153.3,5069.89227212,17399903969.9,17640250.0,-4.90188,20190411201036
1,Ethereum,17485827989.8,165.558816351,8472079815.82,105617014.999,-8.55585,20190411201036
2,XRP,13808851240.3,0.330417672786,1733412738.94,41792108527.0,-7.5602,20190411201036
3,Bitcoin Cash,4897742113.8,276.353004188,1986934913.03,17722775.0,-9.56228,20190411201036
4,Litecoin,4856847518.57,79.2379221429,3455469945.46,61294483.5909,-10.8986,20190411201036
5,EOS,4793231770.98,5.28911182846,3946629960.66,906245117.6,-9.85989,20190411201036
6,Binance Coin,2434175190.56,17.2421939983,179710820.539,141175490.242,-6.57763,20190411201036
7,Tether,2297216321.25,1.00470747743,18821940498.6,2286452895.85,-0.209294,20190411201036
8,Stellar,2248683859.47,0.116625289357,378976138.583,19281271428.1,-8.09336,20190411201036
9,Cardano,2170622770.28,0.0837203249436,174623099.324,25927070538.0,-7.91384,20190411201036
10,TRON,1783830265.13,0.0267512722161,562350902.236,66682072191.4,-12.4267,20190411201036
11,Bitcoin SV,1279084194.74,72.1795741601,210245218.828,17720860.917,-10.3547,20190411201036
12,Monero,1121653606.08,66.3209830718,128997347.61,16912499.6966,-6.6207,20190411201036
13,Dash,1079073763.96,123.385547518,312216655.36,8745544.23648,-5.99639,20190411201036
14,IOTA,902957814.057,0.324859858365,21374166.9478,2779530283.0,-8.97085,20190411201036
15,NEO,744025368.964,11.4465441379,334099264.615,65000000.0,-8.86035,20190411201036
16,Ethereum Classic,684138054.417,6.2395498772,619906474.906,109645418.0,-11.9435,20190411201036
17,Ontology,659740461.411,1.33320127578,122225862.166,494854358.0,-11.6048,20190411201036
18,Maker,639185063.633,639.185063633,1820546.09015,1000000.0,-11.2793,20190411201036
19,NEM,590689311.171,0.065632145693,30119865.5625,8999999999.0,-10.626,20190411201036
0,Bitcoin,89406354841.9,5068.31563282,17411384436.0,17640250.0,-4.93145,20190411201137
1,Ethereum,17481646826.0,165.519228376,8469210212.18,105617014.999,-8.57771,20190411201137
2,XRP,13829173113.0,0.33090393379,1736498021.45,41792108527.0,-7.42417,20190411201137
3,Bitcoin Cash,4895183509.22,276.208636019,1986733724.7,17722775.0,-9.60953,20190411201137
4,Litecoin,4859117839.66,79.2749617092,3457074291.63,61294483.5909,-10.8569,20190411201137
5,EOS,4792268755.14,5.28804918456,3944533950.22,906245117.6,-9.878,20190411201137
6,Binance Coin,2431677606.2,17.2245026529,179500388.794,141175490.242,-6.67349,20190411201137
7,Tether,2298500649.55,1.00526918955,18830458851.0,2286452895.85,-0.153503,20190411201137
8,Stellar,2247311743.5,0.116554126209,378793810.714,19281271428.1,-8.14944,20190411201137
9,Cardano,2169384601.99,0.0836725691324,174596526.69,25927070538.0,-7.96637,20190411201137
10,TRON,1784441319.15,0.0267604359089,562421357.448,66682072191.4,-12.3967,20190411201137
11,Bitcoin SV,1279215498.05,72.1869836935,210219028.514,17720860.917,-10.3455,20190411201137
12,Monero,1121408985.06,66.3065191527,128962176.816,16912499.6966,-6.64106,20190411201137
13,Dash,1078276094.93,123.294338897,312189562.312,8745544.23648,-6.06588,20190411201137
14,IOTA,901496506.299,0.324334119262,21344273.6313,2779530283.0,-9.11817,20190411201137
15,NEO,743347988.312,11.4361228971,333784072.953,65000000.0,-8.94333,20190411201137
16,Ethereum Classic,683735561.724,6.23587901981,619594503.306,109645418.0,-11.9953,20190411201137
17,Ontology,659553746.067,1.33282396205,122233123.0,494854358.0,-11.6298,20190411201137
18,Maker,639320324.827,639.320324827,1821852.35136,1000000.0,-11.2606,20190411201137
19,NEM,590526772.533,0.0656140858443,30145398.4538,8999999999.0,-10.6506,20190411201137
0,Bitcoin,89413072202.8,5068.6964302,17409496693.4,17640250.0,-4.92431,20190411201238
1,Ethereum,17481648481.8,165.519244053,8472583956.0,105617014.999,-8.5777,20190411201238
2,XRP,13828716463.4,0.330893007096,1736189717.67,41792108527.0,-7.42722,20190411201238
3,Bitcoin Cash,4896969287.97,276.309397821,1982747399.32,17722775.0,-9.57655,20190411201238
4,Litecoin,4860961987.65,79.3050483971,3457230546.23,61294483.5909,-10.8231,20190411201238
5,EOS,4791209610.23,5.28688046664,3941636960.93,906245117.6,-9.89791,20190411201238
6,Binance Coin,2431715961.57,17.2247743387,180348211.437,141175490.242,-6.67202,20190411201238
7,Tether,2298941370.67,1.00546194275,18820324426.6,2286452895.85,-0.134358,20190411201238
8,Stellar,2247419787.93,0.116559729804,378595731.31,19281271428.1,-8.14503,20190411201238
9,Cardano,2170404257.2,0.0837118969541,174609884.699,25927070538.0,-7.92311,20190411201238
10,TRON,1784920076.72,0.0267676156134,562405560.007,66682072191.4,-12.3732,20190411201238
11,Bitcoin SV,1279811496.21,72.2206162672,210231314.792,17720860.917,-10.3037,20190411201238
12,Monero,1121332206.58,66.3019794054,128972078.375,16912499.6966,-6.64746,20190411201238
13,Dash,1079210783.91,123.401214919,313334442.937,8745544.23648,-5.98445,20190411201238
14,IOTA,901394465.295,0.324297407662,21349733.3,2779530283.0,-9.12846,20190411201238
15,NEO,744681588.495,11.456639823,334382860.372,65000000.0,-8.77997,20190411201238
16,Ethereum Classic,683360910.261,6.23246208301,618763808.892,109645418.0,-12.0435,20190411201238
17,Ontology,659333540.149,1.33237897068,122094742.966,494854358.0,-11.6593,20190411201238
18,Maker,639267362.845,639.267362845,1824013.79994,1000000.0,-11.2679,20190411201238
19,NEM,590549875.108,0.0656166527971,30168279.2204,8999999999.0,-10.6471,20190411201238
0,Bitcoin,89415328204.2,5068.82431962,17404431350.5,17640250.0,-4.92191,20190411201339
1,Ethereum,17478867413.6,165.492912423,8472350789.13,105617014.999,-8.59225,20190411201339
2,XRP,13830630690.8,0.330938810658,1736738106.82,41792108527.0,-7.41441,20190411201339
3,Bitcoin Cash,4896849155.01,276.30261937,1982703679.51,17722775.0,-9.57877,20190411201339
4,Litecoin,4863373108.44,79.3443850657,3460365017.99,61294483.5909,-10.7788,20190411201339
5,EOS,4791099202.03,5.28675863625,3941509196.45,906245117.6,-9.89999,20190411201339
6,Binance Coin,2431352023.09,17.2221964232,180279216.663,141175490.242,-6.68599,20190411201339
7,Tether,2299337459.83,1.00563517578,18822672643.6,2286452895.85,-0.117152,20190411201339
8,Stellar,2247853446.69,0.116582220995,378528045.907,19281271428.1,-8.1273,20190411201339
9,Cardano,2168996806.19,0.0836576119547,174577684.126,25927070538.0,-7.98282,20190411201339
10,TRON,1785366630.17,0.0267743123676,562395048.831,66682072191.4,-12.3512,20190411201339
11,Bitcoin SV,1280539176.2,72.2616797345,210360777.823,17720860.917,-10.2527,20190411201339
12,Monero,1121284804.11,66.2991765988,128962623.996,16912499.6966,-6.6514,20190411201339
13,Dash,1079452556.33,123.42886013,313492745.76,8745544.23648,-5.96339,20190411201339
14,IOTA,901268366.506,0.32425204072,21351032.2735,2779530283.0,-9.14117,20190411201339
15,NEO,744319792.288,11.4510737275,334363717.612,65000000.0,-8.82428,20190411201339
16,Ethereum Classic,683123033.172,6.23029257066,618752210.094,109645418.0,-12.0742,20190411201339
17,Ontology,660664467.473,1.33506850408,122258008.081,494854358.0,-11.481,20190411201339
18,Maker,638991775.395,638.991775395,1823988.08387,1000000.0,-11.3062,20190411201339
19,NEM,590518830.657,0.0656132034136,30193073.3759,8999999999.0,-10.6518,20190411201339
0,Bitcoin,89452852126.4,5070.95149595,17397105756.4,17640250.0,-4.88201,20190411201440
1,Ethereum,17475858268.2,165.464421318,8473566543.53,105617014.999,-8.60798,20190411201440
2,XRP,13810607278.2,0.330459691195,1734607847.86,41792108527.0,-7.56869,20190411201440
3,Bitcoin Cash,4892768722.06,276.072382686,1981575803.5,17722775.0,-9.71451,20190411201440
4,Litecoin,4862327520.37,79.327326629,3459622770.2,61294483.5909,-10.8548,20190411201440
5,EOS,4789796501.68,5.28532116605,3940730735.48,906245117.6,-9.92625,20190411201440
6,Binance Coin,2431030919.51,17.2199219237,180177400.874,141175490.242,-6.68471,20190411201440
7,Tether,2299342260.88,1.00563727556,18825067949.9,2286452895.85,-0.115228,20190411201440
8,Stellar,2243177845.11,0.116339726531,377798208.525,19281271428.1,-8.35356,20190411201440
9,Cardano,2169373267.84,0.0836721319773,174482787.596,25927070538.0,-8.02919,20190411201440
10,TRON,1785285333.58,0.0267730932005,562558156.274,66682072191.4,-12.3692,20190411201440
11,Bitcoin SV,1280278935.41,72.2469941732,210323111.092,17720860.917,-10.2901,20190411201440
12,Monero,1121542018.73,66.3143851499,128962847.452,16912499.6966,-6.62629,20190411201440
13,Dash,1079203568.21,123.400389848,313491645.242,8745544.23648,-6.02343,20190411201440
14,IOTA,901941995.162,0.324494394135,21366778.375,2779530283.0,-9.11209,20190411201440
15,NEO,743657032.534,11.4408774236,334148692.232,65000000.0,-8.93596,20190411201440
16,Ethereum Classic,682977719.922,6.22896726904,618693103.808,109645418.0,-12.1194,20190411201440
17,Ontology,661177318.377,1.33610487144,122383651.643,494854358.0,-11.4567,20190411201440
18,Maker,639414768.64,639.41476864,1825707.29559,1000000.0,-11.2547,20190411201440
19,NEM,590479426.331,0.0656088251552,30219063.5002,8999999999.0,-10.7007,20190411201440
0,Bitcoin,89427962637.4,5069.54054718,17399849701.5,17640250.0,-4.97168,20190411201541
1,Ethereum,17467837896.1,165.388483061,8468303415.67,105617014.999,-8.68592,20190411201541
2,XRP,13813842639.6,0.3305371068,1734299088.62,41792108527.0,-7.54704,20190411201541
3,Bitcoin Cash,4893131414.55,276.092847455,1985853717.95,17722775.0,-9.70781,20190411201541
4,Litecoin,4862129578.21,79.3240972656,3460076581.5,61294483.5909,-10.8584,20190411201541
5,EOS,4788699643.3,5.28411083304,3940208023.78,906245117.6,-9.94688,20190411201541
6,Binance Coin,2430947690.46,17.2193323805,179138365.22,141175490.242,-6.6879,20190411201541
7,Tether,2298955218.73,1.00546799932,18821228161.1,2286452895.85,-0.132041,20190411201541
8,Stellar,2242738414.16,0.116316935972,377761056.865,19281271428.1,-8.37151,20190411201541
9,Cardano,2169159671.9,0.0836638936403,174429305.096,25927070538.0,-8.03824,20190411201541
10,TRON,1785361501.03,0.0267742354482,562695793.285,66682072191.4,-12.3655,20190411201541
11,Bitcoin SV,1279995509.03,72.2310002333,210329668.147,17720860.917,-10.31,20190411201541
12,Monero,1121712786.99,66.3244823123,128946448.025,16912499.6966,-6.61207,20190411201541
13,Dash,1079034915.67,123.381105451,312066824.523,8745544.23648,-6.03812,20190411201541
14,IOTA,901705853.518,0.324409436743,21350355.6826,2779530283.0,-9.13589,20190411201541
15,NEO,743641112.819,11.4406325049,334134170.114,65000000.0,-8.93791,20190411201541
16,Ethereum Classic,682861086.427,6.22790353562,619206623.601,109645418.0,-12.1344,20190411201541
17,Ontology,660690624.395,1.3351213619,122359839.575,494854358.0,-11.5218,20190411201541
18,Maker,639245617.988,639.245617988,1825985.38569,1000000.0,-11.2782,20190411201541
19,NEM,590693148.125,0.0656325720212,30257119.9031,8999999999.0,-10.6684,20190411201541
0,Bitcoin,89427851031.4,5069.5342204,17396599853.8,17640250.0,-4.9718,20190411201641
1,Ethereum,17474806092.4,165.454459138,8466307354.02,105617014.999,-8.6495,20190411201641
2,XRP,13814098808.4,0.330543236398,1734223852.27,41792108527.0,-7.54533,20190411201641
3,Bitcoin Cash,4894860009.61,276.190382692,1981945107.91,17722775.0,-9.67591,20190411201641
4,Litecoin,4861155244.13,79.3079425382,3461322724.18,61294683.5909,-10.8766,20190411201641
5,EOS,4786425184.23,5.28160107158,3936614093.85,906245117.6,-9.98965,20190411201641
6,Binance Coin,2429714141.45,17.210594681,180046883.926,141175490.242,-6.73525,20190411201641
7,Tether,2298820608.45,1.00540912635,18819403140.1,2286452895.85,-0.137889,20190411201641
8,Stellar,2242774828.32,0.116318824549,377807422.565,19281271428.1,-8.37002,20190411201641
9,Cardano,2168964220.44,0.0836563551311,174348858.628,25927070538.0,-8.04653,20190411201641
10,TRON,1783403557.23,0.0267448730764,562524548.101,66682072191.4,-12.4616,20190411201641
11,Bitcoin SV,1279377039.73,72.1960995987,210293902.272,17720860.917,-10.3533,20190411201641
12,Monero,1120176965.91,66.2336724909,128876443.779,16912499.6966,-6.73993,20190411201641
13,Dash,1079123894.01,123.391279585,313366143.691,8745544.23648,-6.03037,20190411201641
14,IOTA,900652081.872,0.324030318137,21331002.2352,2779530283.0,-9.24207,20190411201641
15,NEO,744220545.763,11.4495468579,334282333.222,65000000.0,-8.86695,20190411201641
16,Ethereum Classic,683163049.503,6.23065753193,618758677.757,109645418.0,-12.0955,20190411201641
17,Ontology,660904096.464,1.33555274553,122331817.059,494854358.0,-11.4933,20190411201641
18,Maker,639257199.207,639.257199207,1826063.96973,1000000.0,-11.2766,20190411201641
19,NEM,589880316.156,0.0655422573579,30269637.7202,8999999999.0,-10.7913,20190411201641
0,Bitcoin,89450586785.6,5070.82307709,17389192368.6,17640250.0,-4.94764,20190411201744
1,Ethereum,17475255555.0,165.458460743,8467012470.02,105617177.124,-8.64729,20190411201744
2,XRP,13821077710.6,0.330710227308,1735058392.54,41792108527.0,-7.49862,20190411201744
3,Bitcoin Cash,4893239628.55,276.098758649,1985390114.61,17722787.5,-9.70588,20190411201744
4,Litecoin,4852875860.0,79.1728674608,3457167051.38,61294683.5909,-11.0284,20190411201744
5,EOS,4788939529.35,5.28437553631,3937667083.03,906245117.6,-9.94237,20190411201744
6,Binance Coin,2430272654.91,17.2145508455,178994452.496,141175490.242,-6.71382,20190411201744
7,Tether,2298607103.85,1.00531574826,18820151050.4,2286452895.85,-0.147163,20190411201744
8,Stellar,2239584549.92,0.116153364589,377381630.518,19281271428.1,-8.50037,20190411201744
9,Cardano,2167989823.18,0.0836187728963,174241415.936,25927070538.0,-8.08784,20190411201744
10,TRON,1782185503.64,0.0267266064936,562418178.999,66682072191.4,-12.5214,20190411201744
11,Bitcoin SV,1281292254.93,72.3041254675,210500548.158,17720873.417,-10.2192,20190411201744
12,Monero,1118671671.89,66.1445532216,128756060.203,16912528.9598,-6.86542,20190411201744
13,Dash,1079192278.08,123.39879205,312109881.025,8745565.98287,-6.02465,20190411201744
14,IOTA,900959027.238,0.324140748798,21308221.7269,2779530283.0,-9.21114,20190411201744
15,NEO,744377342.755,11.4519591193,334435217.588,65000000.0,-8.84775,20190411201744
16,Ethereum Classic,683196298.215,6.23093752775,619270000.656,109645827.0,-12.0916,20190411201744
17,Ontology,661458197.607,1.33667247123,122421984.591,494854358.0,-11.4191,20190411201744
18,Maker,639240386.544,639.240386544,1827284.68909,1000000.0,-11.2789,20190411201744
19,NEM,590062477.758,0.0655624975359,30301326.4165,8999999999.0,-10.7638,20190411201744
0,Bitcoin,89442298780.2,5070.35324217,17488005170.8,17640250.0,-4.95645,20190411201845
1,Ethereum,17476620563.1,165.471384854,8568095350.34,105617177.124,-8.64015,20190411201845
2,XRP,13821612938.5,0.330723034221,1735231560.9,41792108527.0,-7.49504,20190411201845
3,Bitcoin Cash,4893750384.04,276.127577789,1997535036.01,17722787.5,-9.69645,20190411201845
4,Litecoin,4851658514.67,79.1530069239,3457924508.72,61294683.5909,-11.0507,20190411201845
5,EOS,4792268962.49,5.28804941337,3974317376.67,906245117.6,-9.87976,20190411201845
6,Binance Coin,2432364553.6,17.2293685641,186655062.716,141175490.242,-6.63352,20190411201845
7,Tether,2298155673.2,1.00511831115,18895309615.0,2286452895.85,-0.166774,20190411201845
8,Stellar,2240878037.06,0.116220449747,377637916.264,19281271428.1,-8.44752,20190411201845
9,Cardano,2166962273.79,0.083579140598,174078102.034,25927070538.0,-8.1314,20190411201845
10,TRON,1782461634.75,0.0267307475034,562631097.061,66682072191.4,-12.5078,20190411201845
11,Bitcoin SV,1283271689.14,72.4158261814,210544545.215,17720873.417,-10.0805,20190411201845
12,Monero,1118950349.51,66.1610308058,128828856.971,16912528.9598,-6.84222,20190411201845
13,Dash,1079846519.19,123.473600371,325715240.744,8745565.98287,-5.96768,20190411201845
14,IOTA,900549177.396,0.323993295883,21287303.2034,2779530283.0,-9.25244,20190411201845
15,NEO,744619486.812,11.4556844125,337369359.197,65000000.0,-8.8181,20190411201845
16,Ethereum Classic,683189522.07,6.23087572745,622893037.816,109645827.0,-12.0925,20190411201845
17,Ontology,661525750.21,1.3368089813,122475095.213,494854358.0,-11.41,20190411201845
18,Maker,639315101.656,639.315101656,1827047.6271,1000000.0,-11.2686,20190411201845
19,NEM,590277008.44,0.0655863342784,30331640.5049,8999999999.0,-10.7313,20190411201845
0,Bitcoin,89400990874.2,5068.01155733,17493944787.7,17640250.0,-5.00035,20190411201946
1,Ethereum,17478034490.8,165.484772143,8575290322.07,105617177.124,-8.63276,20190411201946
2,XRP,13815054550.3,0.330566105353,1734630794.05,41792108527.0,-7.5633,20190411201946
3,Bitcoin Cash,4891346820.72,275.991957852,1997062687.7,17722787.5,-9.80745,20190411201946
4,Litecoin,4853146534.45,79.177283414,3460504971.19,61294683.5909,-11.0841,20190411201946
5,EOS,4791059819.04,5.28671517892,3974219184.75,906245117.6,-9.90638,20190411201946
6,Binance Coin,2433505012.83,17.2374468731,186641286.016,141175490.242,-6.57759,20190411201946
7,Tether,2298742635.91,1.00537502438,18892384427.2,2286452895.85,-0.142935,20190411201946
8,Stellar,2243288037.85,0.116345441545,378267724.651,19281271428.1,-8.37973,20190411201946
9,Cardano,2166390298.09,0.0835570796521,173933182.666,25927070538.0,-8.20242,20190411201946
10,TRON,1781479074.0,0.0267160124972,562328363.74,66682072191.4,-12.572,20190411201946
11,Bitcoin SV,1283170092.97,72.4100930458,210616973.079,17720873.417,-10.1206,20190411201946
12,Monero,1118347208.03,66.1253683994,128755197.35,16912528.9598,-6.89225,20190411201946
13,Dash,1080109121.93,123.503627329,325771968.563,8745565.98287,-5.98436,20190411201946
14,IOTA,900785682.724,0.324078384119,21269831.2573,2779530283.0,-9.26737,20190411201946
15,NEO,745109108.38,11.463217052,337599010.68,65000000.0,-8.78996,20190411201946
16,Ethereum Classic,683374328.662,6.23256121423,622974632.395,109645827.0,-12.0908,20190411201946
17,Ontology,661560695.904,1.33687959944,122540413.278,494854358.0,-11.4505,20190411201946
18,Maker,638308297.437,638.308297437,1824422.92416,1000000.0,-11.4084,20190411201946
19,NEM,590137028.311,0.0655707809307,30335827.9193,8999999999.0,-10.8006,20190411201946
0,Bitcoin,89411530970.1,5068.60905997,17399837870.1,17640250.0,-5.0542,20190411202046
1,Ethereum,17468340021.0,165.392983383,8474838462.21,105617177.124,-8.71967,20190411202046
2,XRP,13815994755.0,0.330588602536,1734701267.96,41792108527.0,-7.55701,20190411202046
3,Bitcoin Cash,4891252298.82,275.986624498,1984377685.76,17722787.5,-9.80919,20190411202046
4,Litecoin,4854872782.16,79.2054465043,3460417937.62,61294683.5909,-11.0525,20190411202046
5,EOS,4792697435.41,5.28852221362,3939713919.29,906245117.6,-9.87559,20190411202046
6,Binance Coin,2432606799.87,17.2310844871,178810491.55,141175490.242,-6.61208,20190411202046
7,Tether,2298280412.28,1.00517286687,18824130989.0,2286452895.85,-0.163014,20190411202046
8,Stellar,2243420413.74,0.116352307062,378292641.511,19281271428.1,-8.37432,20190411202046
9,Cardano,2166836673.66,0.0835742962354,173898302.113,25927070538.0,-8.1835,20190411202046
10,TRON,1781600686.61,0.0267178362648,562165433.586,66682072191.4,-12.5661,20190411202046
11,Bitcoin SV,1283695008.48,72.4397143569,210635767.96,17720873.417,-10.0838,20190411202046
12,Monero,1118355916.68,66.1258833223,128755044.98,16912528.9598,-6.89152,20190411202046
13,Dash,1080344429.37,123.530533242,312136935.426,8745565.98287,-5.96388,20190411202046
14,IOTA,901241925.896,0.324242528102,21277351.5193,2779530283.0,-9.22142,20190411202046
15,NEO,746133656.287,11.4789793275,335307873.544,65000000.0,-8.66454,20190411202046
16,Ethereum Classic,683669356.884,6.23525195249,619788398.897,109645827.0,-12.0528,20190411202046
17,Ontology,660786155.549,1.33531441093,122411613.496,494854358.0,-11.5542,20190411202046
18,Maker,638923117.401,638.923117401,1825945.73195,1000000.0,-11.3231,20190411202046
19,NEM,589858755.574,0.0655398617377,30351507.4994,8999999999.0,-10.8427,20190411202046
0,Bitcoin,89420208399.6,5069.10097077,17409929170.2,17640250.0,-5.04499,20190411202147
1,Ethereum,17471305218.2,165.421058335,8472738878.75,105617177.124,-8.70417,20190411202147
2,XRP,13815803044.9,0.330584015305,1734911611.59,41792108527.0,-7.5583,20190411202147
3,Bitcoin Cash,4892973835.99,276.083761428,1980190075.02,17722787.5,-9.77745,20190411202147
4,Litecoin,4856111692.73,79.2256588702,3463669066.5,61294683.5909,-11.0298,20190411202147
5,EOS,4793623806.83,5.28954442207,3938289737.07,906245117.6,-9.85817,20190411202147
6,Binance Coin,2432759300.91,17.2321647103,179778444.682,141175490.242,-6.60622,20190411202147
7,Tether,2297842574.59,1.00498137476,18826930544.2,2286452895.85,-0.182033,20190411202147
8,Stellar,2243409134.76,0.116351722091,378420720.192,19281271428.1,-8.37478,20190411202147
