,Name,MarketCap,Price,Volume24h,CirculatingSupply,Change24h,timestamp
3,Litecoin,5331732194.09,87.0269690984,3127256232.38,61265286.489,-1.65913,20190409170723
4,Bitcoin Cash,5281245145.41,298.056536709,1405308759.35,17718937.5,-3.20445,20190409170723
5,EOS,4995924973.17,5.51277449792,3174494994.85,906245117.6,1.50656,20190409170723
6,Binance Coin,2576206095.3,18.2482532264,190907593.623,141175490.242,-0.53003,20190409170723
7,Stellar,2434804738.57,0.126350345809,313261170.268,19270265728.1,-3.2263,20190409170723
8,Cardano,2200833305.62,0.0848855370062,120216785.169,25927070538.0,-2.84691,20190409170723
9,Tether,2190292792.01,1.00889292809,14848299071.6,2170986366.37,-0.014905,20190409170723
10,TRON,2009789777.16,0.030139881847,730180612.006,66682072191.4,-0.632806,20190409170723
11,Bitcoin SV,1400432765.1,79.0443606715,150213399.351,17717048.417,-4.58482,20190409170723
12,Monero,1164903902.73,68.896307445,92997092.3512,16908074.5533,-1.87143,20190409170723
13,Dash,1156457762.94,132.289907662,305161106.578,8741844.20703,-1.72866,20190409170723
14,IOTA,970220651.907,0.349059212573,18788493.9689,2779530283.0,-0.556046,20190409170723
15,NEO,799702716.202,12.3031187108,275502354.544,65000000.0,-2.28406,20190409170723
16,Ethereum Classic,757118897.618,6.90839557077,633270394.358,109594028.0,-2.1656,20190409170723
17,Maker,720187544.375,720.187544375,3856319.79676,1000000.0,-1.48745,20190409170723
18,Ontology,712096778.635,1.43909325534,88688087.8632,494823234.0,-3.06409,20190409170723
19,NEM,657033792.425,0.073003754722,29408989.3928,8999999999.0,0.523852,20190409170723
0,Bitcoin,91789703614.1,5204.58222527,15430861646.9,17636325.0,-0.384652,20190409170824
1,Ethereum,18691252130.0,177.020469436,7794425453.82,105588083.624,-0.818759,20190409170824
2,XRP,14649634591.2,0.350535905163,1180992821.08,41792108527.0,-1.69369,20190409170824
3,Litecoin,5336829343.67,87.110167103,3129424406.66,61265286.489,-1.56512,20190409170824
4,Bitcoin Cash,5281269120.77,298.057889801,1405088265.09,17718937.5,-3.20401,20190409170824
5,EOS,4996364695.12,5.51325971096,3173800238.84,906245117.6,1.51549,20190409170824
6,Binance Coin,2575469625.57,18.2430365296,190778408.409,141175490.242,-0.558466,20190409170824
7,Stellar,2441933133.99,0.126720262629,313882257.188,19270265728.1,-2.94297,20190409170824
8,Cardano,2198772035.16,0.08480603437,120074239.619,25927070538.0,-2.9379,20190409170824
9,Tether,2188747892.41,1.00818131625,14849491650.4,2170986366.37,-0.0854284,20190409170824
10,TRON,2009407409.77,0.0301341476612,728697992.614,66682072191.4,-0.651711,20190409170824
11,Bitcoin SV,1401055080.96,79.0794859272,150192277.12,17717048.417,-4.54242,20190409170824
12,Monero,1163807488.38,68.831461839,92913542.4001,16908074.5533,-1.96379,20190409170824
13,Dash,1155969568.13,132.234061916,305009883.535,8741844.20703,-1.77014,20190409170824
14,IOTA,970494238.638,0.349157641697,18786849.8892,2779530283.0,-0.528004,20190409170824
15,NEO,799654496.03,12.302376862,275458845.338,65000000.0,-2.28995,20190409170824
16,Ethereum Classic,756814759.544,6.90562043713,632720855.584,109594028.0,-2.2049,20190409170824
17,Maker,720268336.484,720.268336484,3853673.92526,1000000.0,-1.4764,20190409170824
18,Ontology,711685370.114,1.43826183011,88601467.7738,494823234.0,-3.1201,20190409170824
19,NEM,657077268.501,0.0730085853971,29406304.7694,8999999999.0,0.530504,20190409170824
0,Bitcoin,91825699569.6,5206.62323753,15427633198.3,17636325.0,-0.345588,20190409170925
1,Ethereum,18688919388.4,176.998376587,7794001184.51,105588083.624,-0.831137,20190409170925
2,XRP,14647329449.1,0.350480747811,1181183061.82,41792108527.0,-1.70916,20190409170925
3,Litecoin,5334576371.44,87.0733930607,3127538044.59,61265286.489,-1.60667,20190409170925
4,Bitcoin Cash,5283782358.86,298.199728898,1405014956.59,17718937.5,-3.15795,20190409170925
5,EOS,4995869612.48,5.51271340993,3173935917.97,906245117.6,1.50543,20190409170925
6,Binance Coin,2577475249.42,18.2572431305,190846251.848,141175490.242,-0.481027,20190409170925
7,Stellar,2436212938.04,0.126423422096,313641822.637,19270265728.1,-3.17033,20190409170925
8,Cardano,2200779991.03,0.0848834806772,120012551.16,25927070538.0,-2.84926,20190409170925
9,Tether,2188986595.7,1.00829126779,14841329318.2,2170986366.37,-0.0745318,20190409170925
10,TRON,2010356503.96,0.030148380785,727131972.519,66682072191.4,-0.604787,20190409170925
11,Bitcoin SV,1399850374.86,79.0114889296,150153861.164,17717048.417,-4.6245,20190409170925
12,Monero,1163995388.55,68.8425748824,92905403.9954,16908074.5533,-1.94796,20190409170925
13,Dash,1156290980.18,132.270828992,305019986.754,8741844.20703,-1.74283,20190409170925
14,IOTA,971245893.954,0.349428066999,18809745.2161,2779530283.0,-0.450963,20190409170925
15,NEO,799552835.978,12.3008128612,275297110.675,65000000.0,-2.30238,20190409170925
16,Ethereum Classic,757636860.292,6.9131217651,633109090.277,109594028.0,-2.09866,20190409170925
17,Maker,720347944.678,720.347944678,3852243.57537,1000000.0,-1.46551,20190409170925
18,Ontology,711478168.981,1.43784309243,88521907.5371,494823234.0,-3.1483,20190409170925
19,NEM,657124368.06,0.0730138186814,29406379.2208,8999999999.0,0.53771,20190409170925
0,Bitcoin,91764742724.6,5203.166914,15435563659.5,17636325.0,-0.411741,20190409171026
1,Ethereum,18692490888.1,177.032201424,7796982269.4,105588083.624,-0.833319,20190409171026
2,XRP,14650731986.2,0.35056216359,1181258706.06,41792108527.0,-1.70028,20190409171026
3,Litecoin,5351922184.4,87.3565193458,3136979930.6,61265286.489,-1.27075,20190409171026
4,Bitcoin Cash,5287349050.32,298.401021524,1405185818.21,17718937.5,-3.07081,20190409171026
5,EOS,4996459760.59,5.51336461136,3173864561.47,906245117.6,1.52014,20190409171026
6,Binance Coin,2580205783.74,18.2765845496,190892146.104,141175490.242,-0.363616,20190409171026
7,Stellar,2440824596.46,0.126662736825,314213243.243,19270265728.1,-3.01663,20190409171026
8,Cardano,2202631345.15,0.084954886898,120053235.984,25927070538.0,-2.7528,20190409171026
9,Tether,2188286056.11,1.00796858516,14850999525.1,2170986366.37,-0.108715,20190409171026
10,TRON,2012895905.54,0.0301864630086,726715076.252,66682072191.4,-0.485581,20190409171026
11,Bitcoin SV,1399778524.05,79.007433468,150164571.624,17717048.417,-4.62939,20190409171026
12,Monero,1165000405.37,68.9020149336,92914121.2631,16908074.5533,-1.86976,20190409171026
13,Dash,1156903625.52,132.340910925,305124864.989,8741844.20703,-1.71601,20190409171026
14,IOTA,972890470.891,0.350019741408,18825104.2674,2779530283.0,-0.280567,20190409171026
15,NEO,800717811.381,12.3187355597,275802324.195,65000000.0,-2.17761,20190409171026
16,Ethereum Classic,758195257.855,6.91821691101,633447693.197,109594028.0,-1.99017,20190409171026
17,Maker,720246802.81,720.24680281,3850394.71765,1000000.0,-1.42115,20190409171026
18,Ontology,711548120.914,1.43798445995,88518438.9367,494823234.0,-3.13878,20190409171026
19,NEM,657300276.557,0.07303336407,29419595.7779,8999999999.0,0.534467,20190409171026
0,Bitcoin,91784857062.6,5204.3074202,15442882886.3,17636325.0,-0.401189,20190409171126
1,Ethereum,18693625998.8,177.042951791,7795354841.47,105588083.624,-0.827298,20190409171126
2,XRP,14648661476.9,0.350512620522,1181076697.14,41792108527.0,-1.71417,20190409171126
3,Litecoin,5354754666.54,87.4027524135,3139589802.61,61265286.489,-1.2185,20190409171126
4,Bitcoin Cash,5286998432.64,298.381233787,1404397353.42,17718937.5,-3.0906,20190409171126
5,EOS,4997668708.51,5.51469863004,3215379904.25,906245117.6,1.52641,20190409171126
6,Binance Coin,2581298217.08,18.2843226728,190812507.654,141175490.242,-0.31456,20190409171126
7,Stellar,2441281217.4,0.126686432447,314180580.962,19270265728.1,-2.99849,20190409171126
8,Cardano,2201506033.24,0.0849114839263,120063248.247,25927070538.0,-2.8275,20190409171126
9,Tether,2188596631.19,1.00811164229,14845251996.9,2170986366.37,-0.0945374,20190409171126
10,TRON,2015509560.1,0.0302256587695,725946397.934,66682072191.4,-0.542412,20190409171126
11,Bitcoin SV,1397253125.15,78.8648928572,150191549.319,17717048.417,-4.80024,20190409171126
12,Monero,1164901707.66,68.8961776215,92925658.476,16908074.5533,-1.87807,20190409171126
13,Dash,1156562639.54,132.301904741,305184300.959,8741844.20703,-1.74498,20190409171126
14,IOTA,972546712.795,0.34989606652,18815563.5461,2779530283.0,-0.332398,20190409171126
15,NEO,800522801.416,12.3157354064,275745121.923,65000000.0,-2.21584,20190409171126
16,Ethereum Classic,758227908.756,6.91851483692,633359368.538,109594028.0,-1.95254,20190409171126
17,Maker,720705568.472,720.705568472,3852735.1362,1000000.0,-1.33947,20190409171126
18,Ontology,711399753.992,1.43768462172,88506036.9936,494823234.0,-3.12512,20190409171126
19,NEM,656549852.539,0.0729499836236,29371521.6303,8999999999.0,0.412706,20190409171126
0,Bitcoin,91810060363.4,5205.73647647,15446158091.3,17636325.0,-0.37384,20190409171227
1,Ethereum,18699651084.7,177.100013968,7800450567.32,105588083.624,-0.795333,20190409171227
2,XRP,14653370175.8,0.350625290091,1180730098.51,41792108527.0,-1.68258,20190409171227
3,Litecoin,5356559395.08,87.4322100174,3141749211.04,61265286.489,-1.18521,20190409171227
4,Bitcoin Cash,5288388490.68,298.459684204,1404593189.91,17718937.5,-3.06512,20190409171227
5,EOS,4999087333.28,5.51626401753,3234282921.03,906245117.6,1.55523,20190409171227
6,Binance Coin,2582417886.81,18.2922537218,190880187.276,141175490.242,-0.27132,20190409171227
7,Stellar,2436499876.38,0.126438312308,313475684.066,19270265728.1,-3.18847,20190409171227
8,Cardano,2203029047.59,0.0849702261719,120107711.761,25927070538.0,-2.76028,20190409171227
9,Tether,2187888519.39,1.00778547175,14854097483.1,2170986366.37,-0.126861,20190409171227
10,TRON,2019152314.26,0.0302802874581,724959507.969,66682072191.4,-0.362656,20190409171227
11,Bitcoin SV,1398082778.05,78.9117207985,150258047.407,17717048.417,-4.74372,20190409171227
12,Monero,1165252324.48,68.916914271,92954168.9657,16908074.5533,-1.84854,20190409171227
13,Dash,1156835700.54,132.333140827,305041547.335,8741844.20703,-1.72178,20190409171227
14,IOTA,972134798.784,0.349747870973,18818006.6002,2779530283.0,-0.374611,20190409171227
15,NEO,800465302.059,12.3148508009,275628457.048,65000000.0,-2.22286,20190409171227
16,Ethereum Classic,758917353.096,6.92480573025,633530567.287,109594028.0,-1.86338,20190409171227
17,Maker,720850613.343,720.850613343,3853915.37579,1000000.0,-1.31962,20190409171227
18,Ontology,712052835.863,1.43900445035,88473802.9971,494823234.0,-3.03619,20190409171227
19,NEM,656584517.998,0.0729538353412,29367896.618,8999999999.0,0.418007,20190409171227
0,Bitcoin,91802558913.2,5205.31113558,15451555532.7,17636325.0,-0.38198,20190409171328
1,Ethereum,18710169688.2,177.199633197,7801414696.12,105588083.624,-0.739531,20190409171328
2,XRP,14656571494.8,0.350701891132,1180977470.18,41792108527.0,-1.6611,20190409171328
3,Litecoin,5360313121.95,87.4934800624,3143901940.58,61265286.489,-1.11596,20190409171328
4,Bitcoin Cash,5290933577.71,298.603320753,1405275014.79,17718937.5,-3.01846,20190409171328
5,EOS,5010768047.62,5.52915315107,3239220778.93,906245117.6,1.79252,20190409171328
6,Binance Coin,2582929037.91,18.2958744006,190838483.94,141175490.242,-0.25158,20190409171328
7,Stellar,2437701978.78,0.126500693513,313533470.035,19270265728.1,-3.1407,20190409171328
8,Cardano,2203187955.89,0.0849763552214,120117186.171,25927070538.0,-2.75326,20190409171328
9,Tether,2188703371.12,1.00816080885,14853440370.4,2170986366.37,-0.0896649,20190409171328
10,TRON,2019675620.0,0.0302881352307,724360678.274,66682072191.4,-0.336833,20190409171328
11,Bitcoin SV,1397836435.08,78.8978165089,150278350.89,17717048.417,-4.7605,20190409171328
12,Monero,1165239970.91,68.9161836399,92959858.8905,16908074.5533,-1.84958,20190409171328
13,Dash,1157137446.7,132.367658276,305134481.236,8741844.20703,-1.69615,20190409171328
14,IOTA,971804685.838,0.349629105242,18813242.5915,2779530283.0,-0.408441,20190409171328
15,NEO,799824944.536,12.3049991467,275291641.111,65000000.0,-2.30108,20190409171328
16,Ethereum Classic,759178315.158,6.92718690071,633611116.856,109594028.0,-1.82964,20190409171328
17,Maker,720755700.618,720.755700618,3853291.63805,1000000.0,-1.33261,20190409171328
18,Ontology,713190070.258,1.44130271429,88558777.3331,494823234.0,-2.88133,20190409171328
19,NEM,656689002.611,0.0729654447427,29349064.437,8999999999.0,0.433987,20190409171328
0,Bitcoin,91852245403.6,5208.12841698,15446711244.8,17636325.0,-0.328063,20190409171428
1,Ethereum,18712931389.5,177.225788623,7800903570.39,105588083.624,-0.724879,20190409171428
2,XRP,14662243942.3,0.350837621243,1181083014.79,41792108527.0,-1.62304,20190409171428
3,Litecoin,5354459254.11,87.3979305568,3141882150.21,61265286.489,-1.22395,20190409171428
4,Bitcoin Cash,5294663249.2,298.813811449,1405909160.93,17718937.5,-2.9501,20190409171428
5,EOS,5013381142.06,5.53203658116,3243438749.63,906245117.6,1.8456,20190409171428
6,Binance Coin,2588994377.45,18.3388375207,190918500.538,141175490.242,-0.017347,20190409171428
7,Stellar,2437367782.08,0.126483350903,313563151.949,19270265728.1,-3.15398,20190409171428
8,Cardano,2204707031.53,0.0850349455523,120128393.927,25927070538.0,-2.68621,20190409171428
9,Tether,2188402905.61,1.00802240839,14859501861.1,2170986366.37,-0.103381,20190409171428
10,TRON,2021632688.83,0.0303174844811,724237183.022,66682072191.4,-0.240259,20190409171428
11,Bitcoin SV,1398034327.29,78.9089861014,150234799.533,17717048.417,-4.74702,20190409171428
12,Monero,1166099284.88,68.9670063379,92891215.4255,16908074.5533,-1.7772,20190409171428
13,Dash,1156827341.89,132.332184662,305004496.601,8741844.20703,-1.72249,20190409171428
14,IOTA,972177678.323,0.349763297874,18801317.7372,2779530283.0,-0.370217,20190409171428
15,NEO,800933975.472,12.3220611611,275644310.74,65000000.0,-2.16561,20190409171428
16,Ethereum Classic,759389794.716,6.92911656387,633469070.625,109594028.0,-1.80229,20190409171428
17,Maker,721233560.231,721.233560231,3854883.82951,1000000.0,-1.26719,20190409171428
18,Ontology,713456885.591,1.44184192772,88564558.7581,494823234.0,-2.84499,20190409171428
19,NEM,656578287.226,0.0729531430332,29332152.8439,8999999999.0,0.417055,20190409171428
0,Bitcoin,91814380578.2,5205.98143764,15448676000.5,17636325.0,-0.378672,20190409171529
1,Ethereum,18710958999.2,177.207108577,7802509969.68,105588083.624,-0.75756,20190409171529
2,XRP,14666011138.7,0.350927762575,1181501148.71,41792108527.0,-1.60715,20190409171529
3,Litecoin,5362895550.96,87.5356316487,3146461543.86,61265286.489,-1.05629,20190409171529
4,Bitcoin Cash,5293477253.97,298.746877682,1405726411.25,17718937.5,-2.96637,20190409171529
5,EOS,5012492639.87,5.53105615967,3245274016.98,906245117.6,1.80709,20190409171529
6,Binance Coin,2592893449.42,18.3664561389,191109825.603,141175490.242,0.145788,20190409171529
7,Stellar,2439368697.48,0.126587185247,313672171.416,19270265728.1,-3.09725,20190409171529
8,Cardano,2204492417.08,0.0850266679319,120095731.136,25927070538.0,-2.69013,20190409171529
9,Tether,2189725469.85,1.00863160809,14855532161.9,2170986366.37,-0.0454653,20190409171529
10,TRON,2022116194.13,0.0303247353851,723454416.586,66682072191.4,-0.396291,20190409171529
11,Bitcoin SV,1397735159.96,78.8921002568,150183494.596,17717048.417,-4.77379,20190409171529
12,Monero,1166041448.91,68.9635857258,92871555.0544,16908074.5533,-1.78953,20190409171529
13,Dash,1157250980.48,132.380645671,305058263.491,8741844.20703,-1.71014,20190409171529
14,IOTA,972023355.58,0.349707776715,18787665.247,2779530283.0,-0.381081,20190409171529
15,NEO,800105080.431,12.3093089297,275336609.767,65000000.0,-2.29558,20190409171529
16,Ethereum Classic,759577698.856,6.93083111113,633158671.73,109594028.0,-1.69484,20190409171529
17,Maker,721531835.232,721.531835232,3856409.24772,1000000.0,-1.1604,20190409171529
18,Ontology,713614551.316,1.44216055812,88603127.3552,494823234.0,-2.79412,20190409171529
19,NEM,656572315.731,0.0729524795338,29328223.8633,8999999999.0,0.382396,20190409171529
0,Bitcoin,91814380578.2,5205.98143764,15448676000.5,17636325.0,-0.378672,20190409171631
1,Ethereum,18714129916.3,177.23713959,7803221205.28,105588083.624,-0.740741,20190409171631
2,XRP,14661386291.0,0.350817099395,1181303020.79,41792108527.0,-1.63818,20190409171631
3,Litecoin,5355964408.87,87.4224983806,3144829771.55,61265286.489,-1.18417,20190409171631
4,Bitcoin Cash,5294489592.29,298.80401081,1406153339.57,17718937.5,-2.94781,20190409171631
5,EOS,5012599178.65,5.53117372033,3246718372.87,906245117.6,1.80925,20190409171631
6,Binance Coin,2591013618.17,18.3531405751,191287371.378,141175490.242,0.0790788,20190409171631
7,Stellar,2441400662.9,0.126692630883,313978606.215,19270265728.1,-3.01653,20190409171631
8,Cardano,2202491335.39,0.0849494867597,120096649.52,25927070538.0,-2.81075,20190409171631
9,Tether,2190669358.91,1.00906638238,14861091149.2,2170986366.37,-0.00237949,20190409171631
10,TRON,2020816961.89,0.0303052514039,721896487.358,66682072191.4,-0.460288,20190409171631
11,Bitcoin SV,1397586262.93,78.8836960897,150104244.011,17717048.417,-4.78394,20190409171631
12,Monero,1165728318.74,68.9450661613,92869991.7266,16908074.5533,-1.8159,20190409171631
13,Dash,1156902884.64,132.340826174,304870610.961,8741844.20703,-1.7397,20190409171631
14,IOTA,970559847.199,0.349181245887,18782952.1586,2779530283.0,-0.54076,20190409171631
15,NEO,800208876.76,12.3109057963,275456760.901,65000000.0,-2.28291,20190409171631
16,Ethereum Classic,759230982.382,6.92766746726,632739141.63,109594028.0,-1.73971,20190409171631
17,Maker,721510456.77,721.51045677,3855950.00001,1000000.0,-1.14366,20190409171631
18,Ontology,713832559.018,1.44260113505,88674345.118,494823234.0,-2.76442,20190409171631
19,NEM,656883064.149,0.0729870071358,29348470.3976,8999999999.0,0.429906,20190409171631
0,Bitcoin,91851777425.0,5208.09449943,15448050678.1,17636350.0,-0.338236,20190409171731
1,Ethereum,18717486742.4,177.268610954,7802458172.29,105588274.437,-0.723116,20190409171731
2,XRP,14657766312.8,0.350730480691,1180808752.76,41792108527.0,-1.66247,20190409171731
3,Litecoin,5354138561.88,87.3923751185,3143578969.91,61265511.489,-1.21821,20190409171731
4,Bitcoin Cash,5296229715.76,298.902217797,1406345355.67,17718937.5,-2.91591,20190409171731
5,EOS,5011249655.63,5.52968458346,3245251049.23,906245117.6,1.78184,20190409171731
6,Binance Coin,2591919196.19,18.3595551306,191301504.966,141175490.242,0.114057,20190409171731
7,Stellar,2440940662.02,0.126668759864,313795542.315,19270265728.1,-3.0348,20190409171731
8,Cardano,2202528727.19,0.0849509289512,120039662.533,25927070538.0,-2.8091,20190409171731
9,Tether,2190580250.73,1.00902533736,14861184466.6,2170986366.37,-0.00644702,20190409171731
10,TRON,2017974559.71,0.0302626252214,721081390.118,66682072191.4,-0.600296,20190409171731
11,Bitcoin SV,1397621228.32,78.8856696345,150021959.97,17717048.417,-4.78156,20190409171731
12,Monero,1165841414.41,68.9517550173,92870823.64,16908074.5533,-1.80638,20190409171731
13,Dash,1157017237.24,132.353907235,304858650.696,8741844.20703,-1.72999,20190409171731
14,IOTA,970499902.878,0.349159679538,18775655.7667,2779530283.0,-0.546903,20190409171731
15,NEO,799718524.026,12.3033619081,275209433.03,65000000.0,-2.34279,20190409171731
16,Ethereum Classic,759248370.184,6.92782612374,632637103.443,109594028.0,-1.73746,20190409171731
17,Maker,721671686.453,721.671686453,3857658.08425,1000000.0,-1.12157,20190409171731
18,Ontology,714217726.949,1.44337953005,88667677.9696,494823234.0,-2.71195,20190409171731
19,NEM,656943517.496,0.0729937241743,29352328.4423,8999999999.0,0.439148,20190409171731
0,Bitcoin,91863033009.4,5208.73270316,15448678647.6,17636350.0,-0.326024,20190409171832
1,Ethereum,18709230781.9,177.190420828,7803454259.09,105588274.437,-0.766906,20190409171832
2,XRP,14656623201.2,0.350703128361,1180291755.84,41792108527.0,-1.67013,20190409171832
3,Litecoin,5352892898.39,87.3720429045,3142821447.64,61265511.489,-1.2412,20190409171832
4,Bitcoin Cash,5295997956.34,298.888083771,1405372623.27,17719000.0,-2.9205,20190409171832
5,EOS,5012758409.28,5.53134942405,3245859550.31,906245117.6,1.81249,20190409171832
6,Binance Coin,2593058758.72,18.3676270879,191291649.515,141175490.242,0.158073,20190409171832
7,Stellar,2439980468.91,0.126618932159,313619748.966,19270265728.1,-3.07295,20190409171832
8,Cardano,2201585839.53,0.084914562033,119831662.833,25927070538.0,-2.8507,20190409171832
9,Tether,2189969883.97,1.00874419015,14863326492.4,2170986366.37,-0.0343085,20190409171832
10,TRON,2020191208.43,0.0302958672704,720181017.266,66682072191.4,-0.49111,20190409171832
11,Bitcoin SV,1397937195.71,78.9033923836,149863190.834,17717073.417,-4.76016,20190409171832
12,Monero,1164750462.67,68.887100963,92800332.0108,16908106.8355,-1.89845,20190409171832
13,Dash,1157254629.17,132.380607082,304628334.036,8741874.31741,-1.71017,20190409171832
14,IOTA,971116058.645,0.349381355758,18753345.1788,2779530283.0,-0.483762,20190409171832
15,NEO,799625316.295,12.301927943,275079650.344,65000000.0,-2.35417,20190409171832
16,Ethereum Classic,759459510.584,6.92973296417,632336955.71,109594340.0,-1.71042,20190409171832
17,Maker,721684399.318,721.684399318,3857889.17872,1000000.0,-1.11983,20190409171832
18,Ontology,714820666.239,1.44459802435,88626052.3585,494823234.0,-2.62982,20190409171832
19,NEM,656961169.166,0.072995685471,29351271.064,8999999999.0,0.441847,20190409171832
0,Bitcoin,91867113420.9,5208.96406688,15449933516.5,17636350.0,-0.321596,20190409171933
1,Ethereum,18709009921.5,177.188329114,7803545498.72,105588274.437,-0.768077,20190409171933
2,XRP,14656080717.8,0.350690147838,1180042893.72,41792108527.0,-1.67377,20190409171933
3,Litecoin,5356097542.63,87.4243503801,3144771020.6,61265511.489,-1.18207,20190409171933
4,Bitcoin Cash,5298095110.98,299.006440035,1405606148.66,17719000.0,-2.88206,20190409171933
5,EOS,5013715419.34,5.53240544083,3246324550.6,906245117.6,1.83193,20190409171933
6,Binance Coin,2594687370.92,18.3791631711,191323717.027,141175490.242,0.220979,20190409171933
7,Stellar,2440175454.78,0.126629050643,313446768.463,19270265728.1,-3.0652,20190409171933
8,Cardano,2202574722.37,0.0849527029729,119756889.064,25927070538.0,-2.80707,20190409171933
9,Tether,2189734466.51,1.00863575213,14858963360.2,2170986366.37,-0.0450546,20190409171933
10,TRON,2020493178.38,0.0303003957732,719733504.077,66682072191.4,-0.476236,20190409171933
11,Bitcoin SV,1397671379.06,78.888388966,149775767.969,17717073.417,-4.77827,20190409171933
12,Monero,1164637103.88,68.8803965585,92781433.4865,16908106.8355,-1.908,20190409171933
13,Dash,1156778102.92,132.326096317,304198507.141,8741874.31741,-1.75064,20190409171933
14,IOTA,971192448.126,0.349408838632,18737876.4987,2779530283.0,-0.475934,20190409171933
15,NEO,800292192.31,12.312187574,275271534.993,65000000.0,-2.27273,20190409171933
16,Ethereum Classic,759388057.213,6.92908098368,632122191.105,109594340.0,-1.71967,20190409171933
17,Maker,720985601.739,720.985601739,3858633.68249,1000000.0,-1.21557,20190409171933
18,Ontology,714461201.841,1.44387157423,88544220.2038,494823234.0,-2.67879,20190409171933
19,NEM,656889586.392,0.0729877318294,29348085.1305,8999999999.0,0.430903,20190409171933
0,Bitcoin,91867113420.9,5208.96406688,15449933516.5,17636350.0,-0.321596,20190409172033
1,Ethereum,18713076009.6,177.226838013,7802096883.4,105588274.437,-0.764841,20190409172033
2,XRP,14654506992.2,0.35065249179,1179791050.48,41792108527.0,-1.69497,20190409172033
3,Litecoin,5354413661.8,87.3968654086,3144581904.38,61265511.489,-1.20205,20190409172033
4,Bitcoin Cash,5296336585.02,298.90719482,1404891000.5,17719000.0,-2.91484,20190409172033
5,EOS,5014955168.69,5.53377344749,3247185753.21,906245117.6,1.83529,20190409172033
6,Binance Coin,2593549188.37,18.3711009887,191293487.93,141175490.242,0.196511,20190409172033
7,Stellar,2441475641.6,0.126696521784,313556911.891,19270265728.1,-3.03977,20190409172033
8,Cardano,2201145640.3,0.0848975836693,119577158.873,25927070538.0,-2.88747,20190409172033
9,Tether,2189964223.6,1.00874158287,14856207592.8,2170986366.37,-0.0383669,20190409172033
10,TRON,2020204059.44,0.0302960599911,719205547.084,66682072191.4,-0.668028,20190409172033
11,Bitcoin SV,1397686643.61,78.8892505394,149670026.805,17717073.417,-4.77691,20190409172033
12,Monero,1165165256.43,68.9116332043,92735395.105,16908106.8355,-1.87082,20190409172033
13,Dash,1156855827.78,132.334987415,304218560.196,8741874.31741,-1.76665,20190409172033
14,IOTA,970996407.299,0.349338308432,18715955.6185,2779530283.0,-0.50395,20190409172033
15,NEO,800660481.478,12.3178535612,275190235.252,65000000.0,-2.25695,20190409172033
16,Ethereum Classic,759878960.487,6.93356025947,632198110.701,109594340.0,-1.57976,20190409172033
17,Maker,720972310.386,720.972310386,3859082.49026,1000000.0,-1.13295,20190409172033
18,Ontology,714137529.428,1.44321745698,88488055.6248,494823234.0,-2.72288,20190409172033
19,NEM,656897444.056,0.0729886049032,29346138.3904,8999999999.0,0.39487,20190409172033
0,Bitcoin,91889771759.5,5210.24881903,15450182943.8,17636350.0,-0.305167,20190409172134
1,Ethereum,18712346465.6,177.219928685,7798943164.98,105588274.437,-0.76871,20190409172134
